ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000117009	KMO	1	241695434	241758944	1	protein_coding	8564	KMO	0.000261678764903106	0.20575903	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs71714702	1
ENSG00000054277	OPN3	1	241753404	241840678	-1	protein_coding	23596	OPN3	0.846289039558313	-0.404733963	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	NA	rs71714702	1
ENSG00000203668	CHML	1	241792155	241799232	-1	protein_coding	1122	CHML	0.0011577797146624	1.342076085	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs71714702	1
ENSG00000229022	RP11-553N16.1	1	241995237	241996089	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	NA	rs71714702	1
ENSG00000174371	EXO1	1	242011269	242058450	1	protein_coding	9156	EXO1	9.25484656376633e-09	0.798256142	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	NA	rs71714702	1
ENSG00000180287	PLD5	1	242246288	242687998	-1	protein_coding	200150	PLD5	0.124197736898067	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs71714702	1
ENSG00000224525	RP11-561I11.3	1	242366857	242374129	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs71714702	1
ENSG00000235467	RP11-513D4.2	1	242528491	242529124	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs71714702	1
ENSG00000213690	RP11-513D4.1	1	242540225	242540734	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	NA	rs71714702	1
ENSG00000270859	RP11-435I3.1	1	242834442	242834878	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs71714702	1
ENSG00000235655	H3F3AP4	2	175584505	175585526	1	pseudogene	440926	H3F3AP4	NA	NA	0	0	6	1.295e-05	0.0219057	GTEx/v7/Muscle_Skeletal:GTEx/v7/Nerve_Tibial:GTEx/v7/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v7/Skin_Sun_Exposed_Lower_leg:GTEx/v6/Nerve_Tibial	-	No	NA	5.352e-05	rs4072527	2
ENSG00000128656	CHN1	2	175664091	175870097	-1	protein_coding	1123	CHN1	0.837424430279943	NA	0	0	33	6.0357e-15	0	eQTLGen_cis_eQTLs	+	No	NA	8.557e-06	rs4072527	2
ENSG00000154518	ATP5G3	2	176040986	176049335	-1	protein_coding	518	ATP5G3	0.538092564469556	2.392440897	0	0	41	2.69919e-10	0	EyeGEx:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:CMC_SVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Whole_Blood:GTEx/v8/Artery_Tibial:GTEx/v8/Brain_Hypothalamus:GTEx/v8/Colon_Sigmoid:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Ovary:GTEx/v8/Skin_Not_Sun_Exposed_Suprapubic:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis:GTEx/v8/Thyroid:GTEx/v7/Esophagus_Muscularis:GTEx/v7/Muscle_Skeletal:GTEx/v7/Nerve_Tibial:GTEx/v7/Skin_Sun_Exposed_Lower_leg:GTEx/v7/Testis:GTEx/v7/Thyroid:GTEx/v6/Whole_Blood:GTEx/v6/Esophagus_Muscularis	-	No	NA	8.557e-06	rs4072527	2
ENSG00000229066	AC096649.3	2	176121978	176319368	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.557e-06	rs4072527	2
ENSG00000221347	AC096649.4	2	176195101	176195200	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesendoderm:Trophoblast-like_Cell:hESC	8.557e-06	rs4072527	2
ENSG00000223976	EXTL2P1	2	176707615	176708030	1	pseudogene	NA	EXTL2P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	6.48e-05	rs4072527	2
ENSG00000144320	KIAA1715	2	176788620	176867567	-1	protein_coding	80856	KIAA1715	0.00192358301419587	2.544982328	0	0	2	0.00180094258339377	0.0437618872947831	CMC_SVA_cis:BRAINEAC/MEDU	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.557e-06	rs4072527	2
ENSG00000174279	EVX2	2	176942200	176948641	-1	protein_coding	344191	EVX2	NA	-1.198189843	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	8.557e-06	rs4072527	2
ENSG00000128714	HOXD13	2	176957619	176960666	1	protein_coding	3239	HOXD13	0.33206948542304	-0.518593405	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm	8.557e-06	rs4072527	2
ENSG00000230384	AC016739.1	2	177106839	177107721	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	6.48e-05	rs4072527	2
ENSG00000237260	AC073069.2	2	177203365	177203805	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	8.557e-06	rs4072527	2
ENSG00000229434	AC017048.1	2	177370973	177372430	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.557e-06	rs4072527	2
ENSG00000236231	AC017048.2	2	177389607	177396411	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.557e-06	rs4072527	2
ENSG00000272551	RP11-324L17.1	2	177476165	177476977	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	8.557e-06	rs4072527	2
ENSG00000163364	LINC01116	2	177494317	177502659	-1	lincRNA	375295	LINC01116	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	8.557e-06	rs4072527	2
ENSG00000224577	LINC01117	2	177502438	177520686	1	lincRNA	NA	LINC01117	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	8.557e-06	rs4072527	2
ENSG00000252027	RNU6ATAC14P	2	177529404	177529494	1	snRNA	NA	RNU6ATAC14P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell	8.557e-06	rs4072527	2
ENSG00000230552	AC092162.1	2	177588996	177684038	-1	lincRNA	101930299	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:hESC	8.557e-06	rs4072527	2
ENSG00000237053	FUCA1P1	2	177669715	177671065	-1	pseudogene	NA	FUCA1P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	6.48e-05	rs4072527	2
ENSG00000223777	AC092162.2	2	177674154	177674587	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	6.48e-05	rs4072527	2
ENSG00000227098	AC073636.1	2	177710721	177714156	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Right_Ventricle:IMR90:Mesenchymal_Stem_Cell:hESC	8.557e-06	rs4072527	2
ENSG00000236501	AC079305.11	2	177855236	178029244	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	6.48e-05	rs4072527	2
ENSG00000251746	RNA5SP112	2	178003427	178003525	1	rRNA	NA	RNA5SP112	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	6.48e-05	rs4072527	2
ENSG00000128655	PDE11A	2	178487980	178973066	-1	protein_coding	50940	PDE11A	4.16725018760818e-31	1.159768379	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesendoderm	6.363e-06	rs62177211	3
ENSG00000229941	AC012499.1	2	178563157	178588017	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	6.48e-05	rs4072527	2
ENSG00000249909	CYCTP	2	178957230	178969197	-1	pseudogene	NA	CYCTP	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesendoderm	6.363e-06	rs62177211	3
ENSG00000227241	AC011998.4	2	178970364	178970480	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesendoderm	6.363e-06	rs62177211	3
ENSG00000155636	RBM45	2	178977151	179003738	1	protein_coding	129831	RBM45	0.000125349305556292	-0.549454408	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesendoderm	6.363e-06	rs62177211	3
ENSG00000223096	RNU5E-9P	2	179007275	179007378	1	snRNA	NA	RNU5E-9P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	6.363e-06	rs62177211	3
ENSG00000079156	OSBPL6	2	179059208	179264160	1	protein_coding	114880	OSBPL6	0.999012303789089	NA	2	6.07	0	NA	NA	NA	NA	No	NA	6.363e-06	rs62177211	3
ENSG00000260931	RP11-65L3.1	2	179265561	179267618	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:hESC	6.363e-06	rs62177211	3
ENSG00000223960	AC009948.5	2	179278666	179304970	1	antisense	101927027	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Neural_Progenitor_Cell:hESC	6.363e-06	rs62177211	3
ENSG00000180228	PRKRA	2	179296141	179316239	-1	protein_coding	8575	PRKRA	0.15454198723567	1.651720607	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	6.363e-06	rs62177211	3
ENSG00000204311	DFNB59	2	179316163	179326117	1	protein_coding	494513	DFNB59	1.07044413650742e-05	-0.002200315	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	6.363e-06	rs62177211	3
ENSG00000238082	AC009948.7	2	179319443	179320155	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	6.363e-06	rs62177211	3
ENSG00000270956	RP11-65L3.4	2	179405852	179406526	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	6.363e-06	rs62177211:rs4072527	2:3
ENSG00000270277	RP11-65L3.2	2	179413611	179415408	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	6.363e-06	rs62177211:rs4072527	2:3
ENSG00000271011	RP11-171I2.5	2	179441830	179442349	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	0.000124	rs4072527	2
ENSG00000270574	RP11-171I2.2	2	179443517	179445633	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	0.000124	rs4072527	2
ENSG00000271141	RP11-171I2.4	2	179481308	179481850	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	0.000124	rs4072527	2
ENSG00000271401	RP11-171I2.3	2	179509444	179509906	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	0.000124	rs4072527	2
ENSG00000234841	RP11-119H12.4	4	113747463	113748763	1	pseudogene	NA	NA	NA	NA	0	0	1	4.18513404444e-05	0.049	DICE/T_CD4_TH17	NA	No	NA	NA	rs2040744	4
ENSG00000249373	RP11-650J17.2	4	113952443	113955707	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	6.794e-06	rs2040744	4
ENSG00000196656	AC004057.1	4	114135137	114138326	-1	pseudogene	441502	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	6.794e-06	rs2040744	4
ENSG00000239279	RN7SL184P	4	114340996	114341290	1	misc_RNA	NA	RN7SL184P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	6.794e-06	rs2040744	4
ENSG00000206820	RNU1-138P	4	114341479	114341642	1	snRNA	NA	RNU1-138P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	6.794e-06	rs2040744	4
ENSG00000145349	CAMK2D	4	114372188	114683083	-1	protein_coding	817	CAMK2D	0.016661668817136	0.011612789	18	6.688	17	1.2684e-11	0	eQTLcatalogue/BLUEPRINT_ge_T-cell:PsychENCODE_eQTLs:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:GTEx/v8/Adrenal_Gland:GTEx/v7/Adrenal_Gland	-	Yes	IMR90	6.794e-06	rs2040744	4
ENSG00000180801	ARSJ	4	114821440	114900883	-1	protein_coding	79642	ARSJ	0.00345579904808939	0.738727132	0	0	0	NA	NA	NA	NA	Yes	IMR90	6.794e-06	rs2040744	4
ENSG00000248716	RP11-362M19.1	4	115025094	115025381	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	6.794e-06	rs2040744	4
ENSG00000250215	CIR1P2	4	115634735	115636076	-1	pseudogene	NA	CIR1P2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	6.794e-06	rs2040744	4
ENSG00000216859	RP11-448N11.1	6	63170845	63171408	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	2.337e-05	rs12663968	5
ENSG00000188107	EYS	6	64429876	66417118	-1	protein_coding	346007	EYS	8.21411418968935e-09	-0.394014092	248	14.04	218	7.40986e-08	3.40445371486726e-05	EyeGEx:BRAINEAC/CRBL	+	Yes	Aorta:Liver:Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.616e-06	rs12663968	5
ENSG00000219653	GCNT1P4	6	64567334	64567662	1	pseudogene	NA	GCNT1P4	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.616e-06	rs12663968	5
ENSG00000243828	RP11-307F22.2	6	65438730	65443730	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.616e-06	rs12663968	5
ENSG00000221312	AL109922.1	6	65684286	65684385	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	NA	rs12663968	5
ENSG00000256352	AL109922.2	6	65720260	65720336	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:Mesenchymal_Stem_Cell:Mesendoderm:hESC	8.616e-06	rs12663968	5
ENSG00000265187	AL109612.1	6	66176897	66176982	-1	miRNA	NA	NA	NA	NA	32	6.358	0	NA	NA	NA	NA	Yes	Aorta:Liver:hESC	8.616e-06	rs12663968	5
ENSG00000233859	ADH5P4	6	66546823	66547947	-1	pseudogene	NA	ADH5P4	NA	NA	0	0	157	5.66763e-05	0.03751	GTEx/v8/Esophagus_Mucosa	+	Yes	Liver:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	8.616e-06	rs12663968	5
ENSG00000221281	AC002485.1	6	67069318	67069392	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	2.337e-05	rs12663968	5
ENSG00000201015	RNU6-280P	6	68256544	68256647	1	snRNA	NA	RNU6-280P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.616e-06	rs12663968	5
ENSG00000206672	Y_RNA	6	68335249	68335357	1	misc_RNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.337e-05	rs12663968	5
ENSG00000270509	RP11-301G19.2	6	68643377	68644574	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	1.374e-05	rs12663968	5
ENSG00000223504	RP11-542F9.1	6	68765243	68770394	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.337e-05	rs12663968	5
ENSG00000226497	RP11-406O16.1	6	68936864	69039791	-1	lincRNA	101928280	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	8.616e-06	rs12663968	5
ENSG00000266675	AL606923.1	6	69203331	69203418	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs12663968	5
ENSG00000233941	RP11-404H14.1	6	106806441	106807592	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	NA	rs146409271	6
ENSG00000202386	RNA5SP211	6	106897256	106897372	1	rRNA	NA	RNA5SP211	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	1.839e-06	rs146409271	6
ENSG00000200314	Y_RNA	6	106902703	106902804	1	misc_RNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	1.839e-06	rs146409271	6
ENSG00000112297	AIM1	6	106959730	107018326	1	protein_coding	202	AIM1	7.45739464483608e-20	1.641282921	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.429e-08	rs146409271	6
ENSG00000252125	RNU6-1299P	6	107454275	107454374	1	snRNA	NA	RNU6-1299P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm	1.839e-06	rs146409271	6
ENSG00000164494	PDSS2	6	107473761	107780768	-1	protein_coding	57107	PDSS2	1.89564464414184e-05	-0.637292192	0	0	0	NA	NA	NA	NA	Yes	Fetal_Cortex	NA	rs146409271	6
ENSG00000214985	AL591516.5	6	107547242	107547443	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.839e-06	rs146409271	6
ENSG00000203384	AL591516.3	6	107549615	107549859	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.839e-06	rs146409271	6
ENSG00000203285	AL591516.2	6	107550448	107550687	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.839e-06	rs146409271	6
ENSG00000220237	RPS24P12	6	107550963	107551356	1	pseudogene	NA	RPS24P12	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.839e-06	rs146409271	6
ENSG00000203284	AL591516.1	6	107555445	107555703	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.839e-06	rs146409271	6
ENSG00000213167	AL591516.4	6	107558468	107558747	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	1.839e-06	rs146409271	6
ENSG00000203281	AL590489.1	6	107584371	107584617	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	1.839e-06	rs146409271	6
ENSG00000025796	SEC63	6	108188960	108279393	-1	protein_coding	11231	SEC63	1.24261908060209e-05	0.85698409	3	2.766	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.429e-08	rs146409271	6
ENSG00000238420	RNU6-437P	6	108251292	108251386	1	snRNA	NA	RNU6-437P	NA	NA	1	0.634	0	NA	NA	NA	NA	Yes	Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.429e-08	rs146409271	6
