ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	eqtlMapSNPs	eqtlMapminP	eqtlMapminQ	eqtlMapts	eqtlDirection	ciMap	ciMapts	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000273365	RP11-466F5.10	1	165675793	165676521	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesendoderm	2.98565109291e-06	rs55974998	1
ENSG00000143183	TMCO1	1	165696032	165796992	-1	protein_coding	54499	TMCO1	9.55325778347458e-07	-0.245961926	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000230659	RP11-466F5.9	1	165788590	165789024	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000143179	UCK2	1	165796768	165880855	1	protein_coding	100500832	UCK2	0.962082764358181	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000236364	RP11-525G13.2	1	165865116	165869920	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Lung:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.98565109291e-06	rs55974998	1
ENSG00000271527	RP11-7G12.2	1	165910472	165911006	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000188859	FAM78B	1	166026674	166136206	-1	protein_coding	149297	FAM78B	0.770974373780866	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.98565109291e-06	rs55974998	1
ENSG00000230898	RP11-9L18.3	1	166117019	166134332	-1	sense_intronic	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.98565109291e-06	rs55974998	1
ENSG00000215952	MIR921	1	166123980	166124035	-1	miRNA	100126349	MIR921	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.98565109291e-06	rs55974998	1
ENSG00000215835	RP11-9L18.2	1	166244866	166246834	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000229588	RP11-479J7.2	1	166304121	166304999	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.98565109291e-06	rs55974998	1
ENSG00000225325	RP11-479J7.1	1	166356964	166421869	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000230231	FMO7P	1	166443982	166450802	1	pseudogene	NA	FMO7P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000234142	RP11-276E17.2	1	166445009	166459276	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000215834	FMO9P	1	166572912	166600637	1	pseudogene	116123	FMO9P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000232341	RPL4P2	1	166716616	166717897	1	pseudogene	NA	RPL4P2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000232223	CNN2P10	1	166765503	166766420	1	pseudogene	NA	CNN2P10	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm	2.98565109291e-06	rs55974998	1
ENSG00000143157	POGK	1	166808681	166825581	1	protein_coding	57645	POGK	0.917279174747958	-0.580928492	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.98565109291e-06	rs55974998	1
ENSG00000225171	DUTP6	1	166837985	166838446	1	pseudogene	NA	DUTP6	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.98565109291e-06	rs55974998	1
ENSG00000143195	ILDR2	1	166882443	166944719	-1	protein_coding	387597	ILDR2	0.398939847020927	-1.692145211	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000143194	MAEL	1	166958346	166991451	1	protein_coding	84944	MAEL	0.0212546382876771	-0.753209225	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000200036	RNA5SP65	1	166975196	166975314	1	rRNA	NA	RNA5SP65	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	2.98565109291e-06	rs55974998	1
ENSG00000238325	snoU13	1	167010672	167010773	1	snoRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000227907	RP11-102C16.3	1	167021788	167027779	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	2.98565109291e-06	rs55974998	1
ENSG00000143167	GPA33	1	167022073	167059868	-1	protein_coding	10223	GPA33	1.49713378108759e-06	2.302451622	0	0	0	NA	NA	NA	NA	Yes	IMR90	2.98565109291e-06	rs55974998	1
ENSG00000198842	DUSP27	1	167063282	167098402	1	protein_coding	92235	DUSP27	2.04584346521462e-15	0.909212408	0	0	0	NA	NA	NA	NA	Yes	IMR90	2.98565109291e-06	rs55974998	1
ENSG00000145703	IQGAP2	5	75699074	76003957	1	protein_coding	10788	IQGAP2	4.102950079501e-15	-0.157179038	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	2.74303470117e-06	rs10474502	2
ENSG00000225407	CTD-2384B11.2	5	75987264	76012040	-1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	2.74303470117e-06	rs10474502	2
ENSG00000181104	F2R	5	76011868	76031606	1	protein_coding	2149	F2R	0.0412384876728322	-0.795910613	0	0	0	NA	NA	NA	NA	Yes	IMR90	2.74303470117e-06	rs10474502	2
ENSG00000252684	RNU6ATAC36P	5	76244616	76244695	1	snRNA	NA	RNU6ATAC36P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000145708	CRHBP	5	76248538	76276983	1	protein_coding	1393	CRHBP	0.989594470418958	-0.435834082	0	0	0	NA	NA	NA	NA	Yes	Aorta:Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000164252	AGGF1	5	76325076	76361059	1	protein_coding	55109	AGGF1	6.09962982121775e-05	-0.704749026	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Liver:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000132846	ZBED3	5	76367897	76383148	-1	protein_coding	84327	ZBED3	0.0784364357896077	0.791120221	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex:Aorta:Left_Ventricle:Liver:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000250615	CTC-564N23.2	5	76369706	76370345	1	antisense	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Aorta:Left_Ventricle:Liver:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000238961	SNORA47	5	76376259	76376396	-1	snoRNA	677828	SNORA47	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Aorta:Left_Ventricle:Liver:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000250802	ZBED3-AS1	5	76382565	76462734	1	antisense	NA	ZBED3-AS1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex:Aorta:Left_Ventricle:Liver:Spleen:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000222316	AC008581.1	5	76433792	76433901	1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Adult_Cortex:Left_Ventricle:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000251566	HMGB1P35	5	76442393	76442990	1	pseudogene	NA	HMGB1P35	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Promoter_anchored_loops:Adult_Cortex:Aorta:Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000113231	PDE8B	5	76506274	76725632	1	protein_coding	8622	PDE8B	0.986862335777411	1.254897528	7	3.518	30	1.5897e-184	0	eQTLcatalogue/BrainSeq_ge_brain:eQTLcatalogue/GENCORD_ge_fibroblast:eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/GENCORD_ge_T-cell:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/TwinsUK_ge_LCL:eQTLcatalogue/TwinsUK_ge_skin:PsychENCODE_eQTLs:DICE/T_CD4_naive:DICE/T_CD4_TH2:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:CMC_NoSVA_cis:GTEx/v8/Cells_EBV-transformed_lymphocytes:GTEx/v8/Whole_Blood:GTEx/v8/Esophagus_Mucosa:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Muscle_Skeletal:GTEx/v8/Nerve_Tibial:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Spleen:GTEx/v8/Thyroid:GTEx/v7/Whole_Blood:GTEx/v7/Esophagus_Mucosa:GTEx/v7/Muscle_Skeletal:GTEx/v7/Cells_Transformed_fibroblasts:GTEx/v6/Artery_Aorta	-	Yes	Aorta:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000251400	ALDH7A1P1	5	76586093	76587625	1	pseudogene	NA	ALDH7A1P1	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:hESC	2.74303470117e-06	rs10474502	2
ENSG00000164253	WDR41	5	76721795	76916436	-1	protein_coding	55255	WDR41	2.51915134260848e-06	0.697297257	32	11.79	30	3.7447e-116	0	EyeGEx:eQTLcatalogue/BLUEPRINT_ge_monocyte:eQTLcatalogue/BLUEPRINT_ge_neutrophil:eQTLcatalogue/BLUEPRINT_ge_T-cell:eQTLcatalogue/CEDAR_platelet:eQTLcatalogue/Fairfax_2014_LPS24:eQTLcatalogue/Fairfax_2014_naive:eQTLcatalogue/GENCORD_ge_LCL:eQTLcatalogue/GENCORD_ge_T-cell:eQTLcatalogue/GEUVADIS_ge_LCL:eQTLcatalogue/Lepik_2017_ge_blood:eQTLcatalogue/Nedelec_2016_ge_macrophage_Listeria:eQTLcatalogue/Quach_2016_ge_monocyte_IAV:eQTLcatalogue/Quach_2016_ge_monocyte_naive:eQTLcatalogue/Quach_2016_ge_monocyte_R848:eQTLcatalogue/TwinsUK_ge_blood:eQTLcatalogue/TwinsUK_ge_LCL:DICE/T_CD4_naive:DICE/T_CD8_naive:DICE/T_CD8_naive_activated:DICE/T_CD4_TH17:eQTLGen_cis_eQTLs:BIOSQTL/BIOS_eQTL_geneLevel:CMC_SVA_cis:CMC_NoSVA_cis:GTEx/v8/Adipose_Subcutaneous:GTEx/v8/Adipose_Visceral_Omentum:GTEx/v8/Whole_Blood:GTEx/v8/Brain_Nucleus_accumbens_basal_ganglia:GTEx/v8/Brain_Spinal_cord_cervical_c-1:GTEx/v8/Colon_Sigmoid:GTEx/v8/Colon_Transverse:GTEx/v8/Esophagus_Gastroesophageal_Junction:GTEx/v8/Esophagus_Muscularis:GTEx/v8/Heart_Atrial_Appendage:GTEx/v8/Heart_Left_Ventricle:GTEx/v8/Lung:GTEx/v8/Nerve_Tibial:GTEx/v8/Pituitary:GTEx/v8/Cells_Cultured_fibroblasts:GTEx/v8/Skin_Sun_Exposed_Lower_leg:GTEx/v8/Testis:GTEx/v7/Adipose_Subcutaneous:GTEx/v7/Adipose_Visceral_Omentum:GTEx/v7/Whole_Blood:GTEx/v7/Colon_Sigmoid:GTEx/v7/Colon_Transverse:GTEx/v7/Esophagus_Mucosa:GTEx/v7/Esophagus_Muscularis:GTEx/v7/Heart_Atrial_Appendage:GTEx/v7/Heart_Left_Ventricle:GTEx/v7/Nerve_Tibial:GTEx/v7/Skin_Sun_Exposed_Lower_leg:GTEx/v7/Testis:GTEx/v6/Adipose_Subcutaneous:GTEx/v6/Whole_Blood:GTEx/v6/Esophagus_Muscularis:GTEx/v6/Heart_Left_Ventricle:GTEx/v6/Nerve_Tibial:GTEx/v6/Testis	-	Yes	Mesendoderm	2.74303470117e-06	rs10474502	2
ENSG00000244019	RPS2P24	5	76841222	76842091	1	pseudogene	NA	RPS2P24	NA	NA	6	9.53	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	1.98235986096e-05	rs10474502	2
ENSG00000244363	RPL7P23	5	76878198	76879010	1	pseudogene	NA	RPL7P23	NA	NA	1	3.468	0	NA	NA	NA	NA	Yes	Mesendoderm:hESC	3.07849245765e-05	rs10474502	2
ENSG00000213763	ACTBP2	5	77080705	77081827	1	pseudogene	NA	ACTBP2	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesenchymal_Stem_Cell	1.98235986096e-05	rs10474502	2
ENSG00000253572	RP11-107N7.1	5	77238581	77242262	-1	lincRNA	NA	NA	NA	NA	0	0	10	0.000335192	0.0237111079522306	PsychENCODE_eQTLs	+	Yes	IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000132842	AP3B1	5	77296349	77590579	-1	protein_coding	8546	AP3B1	0.995386030171841	-0.534653626	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell	1.98235986096e-05	rs10474502	2
ENSG00000253558	CTD-2179L22.1	5	77337703	77339962	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000222085	AC024568.1	5	77352448	77352570	-1	miRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Liver:GM12878:IMR90:Mesenchymal_Stem_Cell:Mesendoderm:Trophoblast-like_Cell:hESC	2.74303470117e-06	rs10474502	2
ENSG00000249372	ATP6V1G1P6	5	77518008	77518341	1	pseudogene	NA	ATP6V1G1P6	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm:hESC	1.98235986096e-05	rs10474502	2
ENSG00000251605	CTD-2037K23.1	5	77603327	77603738	1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	1.98235986096e-05	rs10474502	2
ENSG00000200331	RNU6-183P	5	77610740	77610849	-1	snRNA	NA	RNU6-183P	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	1.98235986096e-05	rs10474502	2
ENSG00000206714	Y_RNA	5	77612860	77612961	1	misc_RNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Mesenchymal_Stem_Cell:Mesendoderm	1.98235986096e-05	rs10474502	2
ENSG00000245556	CTD-2037K23.2	5	77638189	77656331	-1	lincRNA	728769	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	2.74303470117e-06	rs10474502	2
ENSG00000085365	SCAMP1	5	77656339	77776562	1	protein_coding	9522	SCAMP1	0.842276280270073	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle:Mesenchymal_Stem_Cell	2.74303470117e-06	rs10474502	2
ENSG00000113273	ARSB	5	78073032	78281910	-1	protein_coding	411	ARSB	0.00126175276165402	-0.07075969	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	3.07849245765e-05	rs10474502	2
ENSG00000214890	CTD-2299I21.1	5	78295935	78296947	-1	pseudogene	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	Left_Ventricle	3.07849245765e-05	rs10474502	2
ENSG00000228219	NPM1P30	10	21399611	21402317	1	pseudogene	NA	NPM1P30	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90	3.41799635041e-07	rs927751	3
ENSG00000148444	COMMD3	10	22604903	22609235	1	protein_coding	23412	COMMD3	0.00742011460272826	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	3.41799635041e-07	rs927751	3
ENSG00000269897	COMMD3-BMI1	10	22605317	22618471	1	protein_coding	100532731	COMMD3-BMI1	0.0225993476495416	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	3.41799635041e-07	rs927751	3
ENSG00000168283	BMI1	10	22610140	22620413	1	protein_coding	648	BMI1	0.515144747396546	-0.143840631	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	3.41799635041e-07	rs927751	3
ENSG00000272516	RP11-573G6.9	10	22621333	22621916	1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	3.41799635041e-07	rs927751	3
ENSG00000271981	RP11-573G6.8	10	22621516	22621910	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	3.41799635041e-07	rs927751	3
ENSG00000272366	RP11-573G6.10	10	22629306	22629544	-1	lincRNA	NA	NA	NA	NA	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	3.41799635041e-07	rs927751	3
ENSG00000077327	SPAG6	10	22634399	22743153	1	protein_coding	9576	SPAG6	7.41292381390175e-06	-0.814068431	0	0	0	NA	NA	NA	NA	Yes	IMR90:Mesendoderm:hESC	3.41799635041e-07	rs927751	3
